iso3,country_display,year,wealth_pc,human_capital_pc,natural_capital_pc,produced_capital_pc,net_foreign_assets_pc,region,income_group,gini_index,population_total,gdp_per_capita_current_usd,education_expenditure_pct_gdp,lower_secondary_completion_rate,tertiary_enrolment_rate,school_life_expectancy,log_wealth_pc,human_capital_share,natural_capital_share,produced_capital_share
EST,Estonia,2010,119621.310382703,80718.87531292,10493.4560593856,38759.1545675799,-10350.1755571828,Europe & Central Asia,High income,32.0,1331475,14663.7041018705,5.51753997802734,97.65382,68.18451,16.39779,11.6920862850838,0.6747867504099152,0.0877222965190233,0.3240154655017422
EST,Estonia,2011,142703.270743343,93135.3970447991,17905.25744598407,40522.5337327608,-8859.917480200602,Europe & Central Asia,High income,32.5,1327439,17555.5455239426,4.99514007568359,97.51713,70.36909,16.50272,11.868522723618115,0.6526507525696905,0.1254719485595205,0.2839635946792141
EST,Estonia,2012,142873.865538071,95642.4441433336,15173.263388832189,41203.1164846487,-9144.9584787434,Europe & Central Asia,High income,32.9,1322696,17568.2137969714,4.67340993881226,100.702,72.37507,16.50991,11.869717460824615,0.6694187476704629,0.1062004120325913,0.2883880570423111
EST,Estonia,2013,158237.858492987,104628.054166723,18755.54533269597,44763.9932342386,-9909.734240669704,Europe & Central Asia,High income,35.1,1317997,19310.3874900757,4.78006982803345,104.84268,73.92123,16.42388,11.971854613479998,0.6612074705962988,0.1185275477772419,0.2828905399792333
EST,Estonia,2014,168911.440711463,112131.363958634,18952.26012530773,46539.5762097332,-8711.759582212802,Europe & Central Asia,High income,34.6,1314545,20581.7898991695,4.32586002349854,105.28654,73.30776,16.21989,12.037129837100233,0.663847063800601,0.112202347250606,0.2755264889915467
EST,Estonia,2015,149678.056995809,100571.819741866,14367.7563146904,41614.6797127124,-6876.1987734594,Europe & Central Asia,High income,32.7,1315407,17722.1557669523,5.05127000808716,107.41864,72.16762,16.11494,11.916241979809527,0.671920933237943,0.0959910664466515,0.2780279257224565
EST,Estonia,2016,151130.658563595,103910.183087132,12146.97973960696,41956.8129835295,-6883.317246673101,Europe & Central Asia,High income,31.2,1315790,18666.3736521706,5.05511999130249,107.96253,71.39045,16.06362,11.92590003015141,0.6875519770424816,0.0803740277125542,0.2776194676996943
EST,Estonia,2017,172277.091312783,119044.684512076,15301.107136973009,45100.0522825612,-7168.752618826402,Europe & Central Asia,High income,30.4,1317384,20851.5223496861,4.86288022994995,104.53544,69.63503,15.989,12.056859455538074,0.6910070491957676,0.0888168416379436,0.2617878670860445
EST,Estonia,2018,197301.250650272,135382.455590375,17872.18171803528,50806.9427575773,-6760.329415715998,Europe & Central Asia,High income,30.3,1321977,23618.1361254581,5.13962984085083,102.23782,70.36543,15.91049,12.19248703081612,0.6861712996961601,0.090583215560629,0.2575094815168484
ETH,Ethiopia,2010,5159.69230897647,2254.22191363789,2847.652667431368,139.330279019107,-81.51255111189391,Sub-Saharan Africa,Low income,33.2,90538514,330.619412798644,4.49659013748169,28.53528,7.48318,8.18728,8.548632226654346,0.4368907637604965,0.5519035820173273,0.0270036022839404
FIN,Finland,1995,240309.5506562,136958.410992271,13702.08772263582,100350.157507497,-10701.1055662037,Europe & Central Asia,High income,23.5,5107790,26246.2743214462,6.81648015975952,,67.40026,16.30915,12.389683165654692,0.569924959779111,0.0570184900484407,0.4175870548360494
FIN,Finland,2000,199982.939766975,120051.641441411,11591.039754490102,103582.653149809,-35242.3945787351,Europe & Central Asia,High income,27.2,5176209,24335.9225082659,5.71163988113403,,82.32955,17.70118,12.205987340726695,0.6003094142995302,0.0579601428401655,0.517957448122855
FIN,Finland,2004,371066.474333294,187056.624003664,13213.293126430892,174937.775204443,-4141.218001244095,Europe & Central Asia,High income,27.9,5228172,37768.1334202029,6.15823984146118,104.26986,89.51747,17.03296,12.824136501639977,0.5041054283865286,0.0356089650787547,0.4714459195451672
FIN,Finland,2005,418909.724109953,230137.235832222,13311.625445681206,181067.889466713,-5607.0266346632125,Europe & Central Asia,High income,27.6,5246096,39049.8703780223,6.02582979202271,103.39868,91.67952,17.1431,12.945410720105547,0.5493719113854156,0.0317768356272084,0.4322360619616158
FIN,Finland,2006,421421.068106153,231778.981606435,13473.64997988845,182120.849120176,-5952.412600346201,Europe & Central Asia,High income,28.0,5266268,41214.0187765069,5.92960977554321,,93.15745,17.1328,12.951387774608314,0.5499938165123996,0.0319719420778804,0.4321588617736145
FIN,Finland,2007,455558.335244306,242864.401037445,16799.516752110376,210156.46952028,-14262.052065527998,Europe & Central Asia,High income,28.3,5288720,48473.0240091455,5.67164993286133,99.87739,93.75906,17.08893,13.029279056075495,0.5331137249573145,0.0368767629794352,0.4613162645955707
FIN,Finland,2008,552518.600112451,316369.959940345,19562.36882897205,218188.823682982,-1602.552339849004,Europe & Central Asia,High income,27.8,5313399,53769.4726240385,5.83046007156372,,94.69184,17.04219,13.222242377169282,0.5725960354564643,0.0354058104559568,0.3948986036643386
FIN,Finland,2009,493854.596116461,285399.803058705,15872.314114971005,190130.275096691,2452.2038460940094,Europe & Central Asia,High income,27.5,5338871,47478.3495310999,6.45998001098633,96.3522,91.29066,16.81094,13.109996412998363,0.5779024945864873,0.032139650495888,0.3849924179947379
FIN,Finland,2010,453293.691284457,250493.636319548,16558.005979403606,177473.651908454,8768.39707705201,Europe & Central Asia,High income,27.7,5363352,46506.2919016566,6.504310131073,97.75357,93.44781,16.93851,13.024295519524475,0.5526078150563866,0.0365282074243846,0.3915202336162303
FIN,Finland,2011,535413.509883011,317157.204881878,18896.164538832058,191241.953407156,8118.187055144983,Europe & Central Asia,High income,27.6,5388272,51060.3242589767,6.45624017715454,98.72907,94.91993,17.05632,13.190794643001832,0.5923593615543573,0.0352926554710225,0.3571855208676799
FIN,Finland,2012,521402.341352995,316960.545100854,19432.62631150621,179789.710878146,5219.459062487993,Europe & Central Asia,High income,27.1,5413971,47551.6740841369,7.1715497970581,97.87515,92.87735,17.06842,13.16427727098353,0.6079001185118735,0.0372699252962312,0.3448195311352206
FIN,Finland,2013,497716.162864743,281145.411523556,19196.23633830622,196160.131108278,1214.383894603001,Europe & Central Asia,High income,27.2,5438972,49691.0145200739,7.15288019180298,98.66726,90.99419,19.30257,13.117785239434356,0.5648709696413029,0.0385686416688117,0.3941204761750635
FIN,Finland,2014,548698.546276889,324564.579060689,18544.38439792357,207379.014023408,-1789.4312051309971,Europe & Central Asia,High income,26.8,5461512,50073.7760815871,7.13832998275757,98.16565,88.88166,19.26124,13.215304473648422,0.5915171112862844,0.033797035774477,0.3779470811988603
FIN,Finland,2015,470897.17282326,270488.168487541,17101.52062074599,181711.909203212,1595.5745117600018,Europe & Central Asia,High income,27.1,5479531,42560.3456767103,7.07199001312256,100.09377,87.67987,19.31862,13.06239503244055,0.5744102621509309,0.036316889562564,0.3858844768885738
FIN,Finland,2016,443591.241803138,240220.50091339,16622.69368311,184844.057563118,1903.989643519017,Europe & Central Asia,High income,27.1,5495303,43451.2562442158,6.90873003005981,99.84461,86.97852,19.31544,13.00265879080794,0.5415357163881919,0.0374729979238116,0.4166990691965695
FIN,Finland,2017,470107.26737055,247260.158097687,17280.372765833425,205323.46346063,243.27304639900103,Europe & Central Asia,High income,27.4,5508214,46085.0174739036,6.40826988220215,99.47028,88.19783,19.39712,13.06071617609407,0.5259654024935345,0.0367583612618619,0.4367587521228193
FIN,Finland,2018,510560.466723464,267877.075163616,18664.55293642913,227114.101540367,-3095.262916948006,Europe & Central Asia,High income,27.3,5515525,49654.2497035329,6.31771993637085,99.48879,90.26176,19.476,13.143264355651938,0.5246725757729042,0.0365569881589332,0.444832916653101
FRA,France,1996,361773.970569816,210245.384395065,4794.169056733,146538.103854663,196.31326335479756,Europe & Central Asia,High income,32.0,59754504,26757.6351494145,5.7811598777771,85.19789,52.36428,15.79721,12.798774905103745,0.5811512200944576,0.0132518352527736,0.4050543040005243
FRA,France,1998,337585.886380296,188357.669190732,4878.164908952693,142597.965361232,1752.086919380199,Europe & Central Asia,High income,31.7,60190684,24869.4030795939,5.71148014068604,,53.88354,15.69322,12.729575235084486,0.5579548102865415,0.0144501447061603,0.4224049971111442
FRA,France,2017,445000.470509257,291527.492009711,4743.650199713568,158529.588379255,-9800.260079422997,Europe & Central Asia,High income,31.6,66918020,38687.1626407164,5.46482992172241,99.64928,65.80223,15.6456,13.005830618471991,0.6551172669010618,0.0106598768182985,0.3562458893534074
FRA,France,2018,480788.78471487,313500.779370216,5283.183468512008,171266.142598325,-9261.320722182994,Europe & Central Asia,High income,32.4,67158348,41418.1766484844,5.42540979385376,99.67106,67.62466,15.79594,13.083183335630885,0.6520551005700694,0.0109885746849215,0.3562190883880408
GBR,United Kingdom,1995,211818.067137543,142377.865656578,2040.492124942667,67919.9179841223,-520.2086281001029,Europe & Central Asia,High income,35.5,58019030,23252.6157127423,4.83926010131836,,48.25759,,12.263483011332625,0.6721705451316655,0.0096332298397269,0.3206521469201153
GBR,United Kingdom,1996,218009.181213574,146676.255921961,2330.529970236609,70780.9138787363,-1778.5185573595008,Europe & Central Asia,High income,35.3,58166950,24503.3829602903,4.37826013565063,,50.08433,,12.292292456542985,0.6727985266742906,0.0106900542319522,0.3246694175205188
GBR,United Kingdom,1998,259953.333855704,173862.694925126,1387.463013714569,88180.7266489132,-3477.5507320488978,Europe & Central Asia,High income,36.6,58487141,28396.3523548013,4.20707988739014,,55.54418,15.54317,12.468257408717903,0.6688227165481726,0.0053373541825192,0.3392175254727101
GBR,United Kingdom,1999,274587.572729602,182263.643717433,1798.55806528561,94890.5760492045,-4365.205102321401,Europe & Central Asia,High income,36.8,58682466,28858.0065333126,3.988450050354,,60.11243,15.89178,12.523025515390987,0.6637723692503583,0.0065500344658959,0.3455749111510128
GBR,United Kingdom,2000,278770.336647168,181659.592962448,2287.97355591706,97014.1012715005,-2191.331142698298,Europe & Central Asia,High income,38.8,58892514,28383.8761094996,4.01821994781494,,58.47404,16.09624,12.538143555677031,0.6516460651707344,0.0082073780999622,0.3480072608811626
GBR,United Kingdom,2001,288166.839107371,185738.661050785,3176.3257922911657,101187.65458174,-1935.8023174451955,Europe & Central Asia,High income,37.1,59119673,28013.8729635508,4.10014009475708,,59.26847,16.11755,12.57129489384334,0.6445525155709494,0.0110225236260014,0.3511426050796826
GBR,United Kingdom,2002,314145.645037158,196716.358182997,2567.011919903647,114715.905894519,146.36903973769222,Europe & Central Asia,High income,35.1,59370479,30158.7017807858,4.61192989349365,,62.56843,16.10576,12.657611995048894,0.6261947644053091,0.0081714069905378,0.3651679012801533
GBR,United Kingdom,2004,421687.286190234,269007.489632344,3586.94970383736,152514.853340194,-3422.006486139988,Europe & Central Asia,High income,34.8,59987905,40504.4118103928,4.73554992675781,,59.35145,16.54345,12.95201929033597,0.6379312311327019,0.0085061841352722,0.3616776183083466
GBR,United Kingdom,2005,434227.667877685,280277.216070613,4515.6060436691205,152641.735374183,-3206.889610781014,Europe & Central Asia,High income,35.5,60401206,42240.2462987547,4.92976999282837,,58.9661,16.62688,12.981324255901692,0.6454614406320204,0.0103991670216212,0.3515246647460975
GBR,United Kingdom,2006,456410.252353703,299033.918160098,5510.271318988651,157118.432678001,-5252.369803384994,Europe & Central Asia,High income,35.9,60846820,44695.161023424,4.97649002075195,,59.03244,16.06059,13.031147360244711,0.6551866804437086,0.0120730664803698,0.3442482544328109
GBR,United Kingdom,2007,518159.258132937,341800.755581069,5305.30813319938,177346.320642252,-6293.126223583007,Europe & Central Asia,High income,34.4,61322463,50629.0799172887,4.9244499206543,,58.49451,15.86335,13.15803792212221,0.6596442121147584,0.0102387597054924,0.3422621864970184
GBR,United Kingdom,2008,501864.498734609,338640.833120339,7063.62204998681,153603.552992302,2556.4905719809467,Europe & Central Asia,High income,35.4,61806995,47652.4030691881,4.90973997116089,,56.64391,15.96727,13.126085439398716,0.6747654675199803,0.0140747593579479,0.3060657874378341
GBR,United Kingdom,2009,397406.762198492,279158.168375305,2939.97167478023,121981.067367108,-6672.445218701003,Europe & Central Asia,High income,35.1,62276270,39009.3715547821,5.06263017654419,,57.90053,16.11256,12.892715625055969,0.7024494672183621,0.0073978904096045,0.3069426063419181
GBR,United Kingdom,2010,389925.569157307,281619.728023195,4104.46492968179,107356.17097389,-3154.7947694589966,Europe & Central Asia,High income,33.7,62766365,39778.3220528565,5.69867992401123,,58.92335,16.36291,12.873711151577377,0.7222397049565674,0.0105262779728762,0.2753247785363352
GBR,United Kingdom,2011,415445.615539421,294439.667159383,5302.34713386518,119280.209784968,-3576.6085387950297,Europe & Central Asia,High income,33.2,63258810,42295.9273835322,5.57218980789185,,59.14593,15.72979,12.937106995515766,0.7087321568602379,0.0127630354865594,0.287113897278932
GBR,United Kingdom,2013,402970.492440078,301390.341572388,3906.5936970765897,104652.772095051,-6979.214924436994,Europe & Central Asia,High income,32.7,64139000,43606.9837896348,5.52530002593994,,57.03876,17.63429,12.906618618496456,0.7479216151718726,0.0096944907142487,0.2597033134147233
GBR,United Kingdom,2014,439617.895914044,329673.292631667,3826.68919426346,114791.088531537,-8673.17444342302,Europe & Central Asia,High income,33.1,64620000,47746.2421759562,5.60134983062744,,56.5645,17.48591,12.993661210223584,0.7499087177654982,0.0087045801133893,0.2611155951530723
GBR,United Kingdom,2015,401659.784833507,303966.204565452,1404.3043681729,103235.026235908,-6945.750336026016,Europe & Central Asia,High income,33.3,65088000,45255.3449216209,5.55452013015747,,56.45849,17.32866,12.90336070289742,0.7567753009962145,0.0034962533497223,0.257021066419931
GBR,United Kingdom,2016,383891.767219054,280618.719073533,1360.796079108781,99094.0763211596,2818.1757452530146,Europe & Central Asia,High income,33.1,65607000,41257.9085545556,5.42795991897583,,58.42562,,12.85811593564056,0.7309839466117232,0.0035447388959823,0.2581302460300357
GBR,United Kingdom,2017,380577.93261659,281434.273693551,1369.9921604165693,99394.6605493909,-1620.9937867689878,Europe & Central Asia,High income,32.6,65966000,40916.8115070354,5.45256996154785,100.89521,59.99557,17.49843,12.849446251649823,0.7394918348486579,0.0035997677295618,0.2611676926878606
GBR,United Kingdom,2018,409736.568205806,301269.046368593,2583.69502156731,107320.758890509,-1436.932074862998,Europe & Central Asia,High income,33.7,66289000,43702.9976303165,5.20437002182007,101.39399,61.38289,17.24805,12.923269715607054,0.735274978476583,0.0063057467213166,0.2619262404633676
GEO,Georgia,1999,8876.50779835007,2267.33765757504,2605.7016536126544,4496.83035257537,-493.361865413,Europe & Central Asia,Upper middle income,40.1,4157192,673.537782887275,2.15512990951538,88.52665,36.09961,12.70209,9.091163492685313,0.2554312697158316,0.2935503142459911,0.5065990426337734
GEO,Georgia,2000,8937.99994309475,2629.53543756776,2019.237297453445,4813.12501758714,-523.897809513601,Europe & Central Asia,Upper middle income,40.5,4077131,749.908534993961,2.18105006217956,91.25123,39.05969,13.19788,9.098067123126732,0.2941972985353693,0.2259160114465487,0.5385013479783726
GEO,Georgia,2001,8984.81776831724,2570.63350565108,2189.903606174009,4794.23267639662,-569.952019904478,Europe & Central Asia,Upper middle income,39.6,4014373,801.98383707929,2.13750004768372,91.27194,40.86438,13.37042,9.103291517244283,0.2861085858319564,0.2437337809895452,0.533592644839421
GEO,Georgia,2002,8545.10392737922,2245.85177829535,2252.6881218807,4700.07419368488,-653.510166481714,Europe & Central Asia,Upper middle income,37.2,3978515,853.526171868939,2.23501992225647,92.21309,43.76618,13.54679,9.053113757837254,0.2628232257187013,0.2636232561973765,0.550031249898021
GEO,Georgia,2004,10104.7529431186,2376.58637949523,2675.562998748141,5921.89422980361,-869.2906649284249,Europe & Central Asia,Upper middle income,36.2,3927340,1305.04748557208,2.91420006752014,92.56155,45.78385,13.67244,9.220761180564926,0.2351949021290719,0.2647826239601648,0.5860503728432527
